Yr,Mo,Date,Product,RequestorTeams,ActivityHead,GLHead,PRType,TotalAmount,RequestCount
2021,4,2021-04-01,Orslim,"WINNERS,NAVIGATORS",DM Marketing Expenses,DM Marketing Expenses,Marketing,140000.0,1
2021,4,2021-04-01,Orslim,"WINNERS,NAVIGATORS",Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,41600.0,1
2021,4,2021-04-01,Ramipace,CHALLENGERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,224749.99,4
2021,4,2021-04-01,Ramipace,MAVERICKS,Equipments (With Doctor),Equipments - S&D,Marketing,222309.0,1
2021,4,2021-04-01,SheVit,"WARRIORS,GLADIATORS",Doctors Printing,Prescription Pads - S&D,Marketing,11000.0,1
2021,4,2021-04-01,SheVit,"WARRIORS,GLADIATORS",Equipments (With Doctor),Equipments - S&D,Marketing,61274.0,2
2021,4,2021-04-01,SheVit,"WARRIORS,GLADIATORS",Folders,Folders - S&D,Marketing,8000.0,1
2021,4,2021-04-01,SheVit,"WARRIORS,GLADIATORS",Workshops (With Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,47440.0,1
2021,4,2021-04-01,Tansin Family,CHALLENGERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,40750.0,2
2021,4,2021-04-01,Telsarta,CHALLENGERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,24750.0,1
2021,4,2021-04-01,Telsarta,LEGENDS,Equipments (With Doctor),Equipments - S&D,Marketing,179500.0,2
2021,4,2021-04-01,Telsarta,LEGENDS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,22222.2,1
2021,4,2021-04-01,Telsarta-A,CHALLENGERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,16000.0,1
2021,4,2021-04-01,Telsarta-A,LEGENDS,Doctors Printing,Prescription Pads - S&D,Marketing,139240.0,2
2021,4,2021-04-01,Telsarta-A,LEGENDS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,210943.0,2
2021,4,2021-04-01,Telsarta-A,LEGENDS,Equipments (With Doctor),Equipments - S&D,Marketing,552000.0,5
2021,4,2021-04-01,Telsarta-A,LEGENDS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,74410.0,1
2021,4,2021-04-01,Telsarta-A,LEGENDS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,288020.0,2
2021,4,2021-04-01,Traszeptin,INSTITUTIONAL,Equipment Medical & Other (W/O Doctor),Equipments - S&D,Marketing,154556.0,1
2021,4,2021-04-01,Treatan,CHALLENGERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,40750.0,2
2021,4,2021-04-01,XILICA EL,ELITE,Conference (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,76024.0,1
2021,4,2021-04-01,XILICA EL,ELITE,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,133500.0,4
2021,4,2021-04-01,XILICA EL,ELITE,Equipments (With Doctor),Equipments - S&D,Marketing,100525.0,1
2021,4,2021-04-01,XILICA EL,ELITE,Folders,Folders - S&D,Marketing,30240.0,1
2021,4,2021-04-01,Xcept,BRAVO,DM Marketing Expenses,DM Marketing Expenses,Marketing,60250.0,1
2021,4,2021-04-01,Xilica,CHAMPIONS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,73500.0,2
2021,4,2021-04-01,Xilica,CHAMPIONS,Equipments (With Doctor),Equipments - S&D,Marketing,71252.0,1
2021,4,2021-04-01,Xilica,METABOLIZERS,Doctors Printing,Prescription Pads - S&D,Marketing,49000.0,2
2021,4,2021-04-01,Xplended,CHALLENGERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,990000.0,1
2021,4,2021-04-01,Xplended,CHALLENGERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,24000.0,1
2021,4,2021-04-01,Xplended,CHALLENGERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,183999.99,2
2021,4,2021-04-01,Xplended,DIGITAL MARKETING,DM Marketing Expenses,DM Marketing Expenses,Marketing,65753.0,1
2021,4,2021-04-01,Xplended,TRANSFORMERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,411385.0,1
2021,4,2021-04-01,Xplended 20,BRAVO,Equipments (With Doctor),Equipments - S&D,Marketing,90200.0,1
2021,4,2021-04-01,ZILERO,CHALLENGERS,Doctors Printing,Prescription Pads - S&D,Marketing,171684.0,7
2021,4,2021-04-01,ZILERO,CHALLENGERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,111530.0,4
2021,4,2021-04-01,ZILERO,CHALLENGERS,Equipments (With Doctor),Equipments - S&D,Marketing,341998.0,5
2021,4,2021-04-01,ZILERO,CHALLENGERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,135862.57,7
2021,4,2021-04-01,ZILERO,CHALLENGERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,198520.0,2
2021,5,2021-05-01,ACTNISE,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,57591.0,1
2021,5,2021-05-01,Adfolic,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,80733.0,2
2021,5,2021-05-01,Adfolic,GLADIATORS,Folders,Folders - S&D,Marketing,206314.0,2
2021,5,2021-05-01,Adfolic OD,INTERNATIONAL MARKETS,Doctors Printing,Prescription Pads - S&D,Marketing,64100.0,2
2021,5,2021-05-01,Adfolic OD,INTERNATIONAL MARKETS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,28000.0,2
2021,5,2021-05-01,Adfolic OD,INTERNATIONAL MARKETS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,17438.0,2
2021,5,2021-05-01,Afghanistan,INTERNATIONAL MARKETS,Folders,Folders - S&D,Marketing,61000.0,3
2021,5,2021-05-01,Aireez,"THUNDERS (PREDATORS),THUNDERS",Folders,Folders - S&D,Marketing,329949.0,5
2021,5,2021-05-01,Arbi,"SPRINTERS,NAVIGATORS",Doctors Printing,Prescription Pads - S&D,Marketing,33309.0,2
2021,5,2021-05-01,Arbi,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,20800.0,1
2021,5,2021-05-01,Avsar,BRAVO,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,276780.0,1
2021,5,2021-05-01,Avsar,CHALLENGERS,Doctors Printing,Prescription Pads - S&D,Marketing,286500.0,7
2021,5,2021-05-01,Avsar,CHALLENGERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,127844.0,2
2021,5,2021-05-01,Avsar,CHALLENGERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,26080.0,1
2021,5,2021-05-01,Avsar,CHALLENGERS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,71233.0,1
2021,5,2021-05-01,Avsar Plus,METABOLIZERS,Equipments (With Doctor),Equipments - S&D,Marketing,56900.0,1
2021,5,2021-05-01,Corporate Account Ad Pro,CORPORATE COMMUNICATION,A&P CORPORATE EXPENSE,A&P Corporate Expense,Marketing,35770.01,6
2021,5,2021-05-01,Corporate Account Ad Pro,DIGITAL MARKETING,A&P HRAB & Digital Marketing,A&P HRAB & Digital Marketing,Marketing,162520.0,1
2021,5,2021-05-01,Corporate Account Ad Pro,TITANS,Achievers Conference,Achievers Conference,Marketing,171750.0,7
2021,5,2021-05-01,Dapwiz,WINNERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,68510.0,1
2021,5,2021-05-01,Duzalta,MAVERICKS,DM Marketing Expenses,DM Marketing Expenses,Marketing,263560.0,1
2021,5,2021-05-01,Erli Plus XR TF,TRANSFORMERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,20100.0,1
2021,5,2021-05-01,Estar,TITANS,DM Marketing Expenses,DM Marketing Expenses,Marketing,424200.0,10
2021,5,2021-05-01,EvoJoshanda,ARCHERS,Others,Others - S&D,Marketing,97000.0,2
2021,5,2021-05-01,Evofix Cap,"WARRIORS,GLADIATORS",Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,8000.0,3
2021,5,2021-05-01,Evofix Cap,"WARRIORS,GLADIATORS",Equipments (With Doctor),Equipments - S&D,Marketing,185000.0,1
2021,5,2021-05-01,Evofix Susp,"THUNDERS (PREDATORS),THUNDERS",Folders,Folders - S&D,Marketing,329949.0,5
2021,5,2021-05-01,Evopride,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,20800.0,1
2021,5,2021-05-01,Evopride,WINNERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,78750.0,2
2021,5,2021-05-01,Evopride Plus,"SPRINTERS,NAVIGATORS",Doctors Printing,Prescription Pads - S&D,Marketing,117809.0,5
2021,5,2021-05-01,Evopride Plus,"SPRINTERS,NAVIGATORS","Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,59143.85,3
2021,5,2021-05-01,Evopride Plus,WINNERS,Advertisments (With Doctor),Advertisement In Magazine & Others - S&D,Marketing,57000.0,1
2021,5,2021-05-01,Evopride Plus,WINNERS,Doctors Printing,Prescription Pads - S&D,Marketing,68000.0,1
2021,5,2021-05-01,Evopride Plus,WINNERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,68510.0,1
2021,5,2021-05-01,Evopride Plus,WINNERS,Folders,Folders - S&D,Marketing,155400.0,1
2021,5,2021-05-01,Evopride Plus,WINNERS,Presentations (With Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,245820.0,9
2021,5,2021-05-01,Evopride Plus,WINNERS,Screening (With Doctor),Screening - S&D,Marketing,380016.0,2
2021,5,2021-05-01,Evopride Plus,WINNERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,275680.0,9
2021,5,2021-05-01,Evopride Plus,WINNERS,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,29500.0,1
2021,5,2021-05-01,FEMOVA,"WARRIORS,GLADIATORS",Conference (With Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,8000.0,3
2021,5,2021-05-01,FEMOVA,"WARRIORS,GLADIATORS",Doctors Printing,Prescription Pads - S&D,Marketing,34000.0,2
2021,5,2021-05-01,Ferfer Gro,"THUNDERS (PREDATORS),THUNDERS",Folders,Folders - S&D,Marketing,329949.0,5
2021,5,2021-05-01,Galvecta,LEGENDS,Manual / Literatures / Photo Copies,Manual / Literatures / Photo Copies - S&D,Marketing,15000.0,1
2021,5,2021-05-01,Galvecta,LEGENDS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,67770.0,4
2021,5,2021-05-01,Gouric,METABOLIZERS,Kind Incentives,Others - S&D,Marketing,662995.5,16
2021,5,2021-05-01,Gouric,METABOLIZERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,198000.0,1
2021,5,2021-05-01,Gouric,TRANSFORMERS,Advertisment (W/O Doctor),Advertisement In Magazine & Others - S&D,Marketing,30000.0,1
2021,5,2021-05-01,Gouric,TRANSFORMERS,Doctors Printing,Prescription Pads - S&D,Marketing,62662.2,6
2021,5,2021-05-01,Gouric,TRANSFORMERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,134064.0,3
2021,5,2021-05-01,Gouric,TRANSFORMERS,Equipments (With Doctor),Equipments - S&D,Marketing,63014.0,2
2021,5,2021-05-01,Gouric,TRANSFORMERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,60226.0,5
2021,5,2021-05-01,Gouric,TRANSFORMERS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,19068.0,1
2021,5,2021-05-01,Gouric,WINNERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,139750.0,5
2021,5,2021-05-01,Gouric 80,ELITE,Doctors Printing,Prescription Pads - S&D,Marketing,21920.0,1
2021,5,2021-05-01,Gouric 80,ELITE,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,10410.0,1
2021,5,2021-05-01,Gouric 80,ELITE,Equipments (With Doctor),Equipments - S&D,Marketing,61274.0,1
2021,5,2021-05-01,Gouric 80,ELITE,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,32285.0,1
2021,5,2021-05-01,INOSITA PLUS XR,"SPRINTERS,NAVIGATORS",Doctors Printing,Prescription Pads - S&D,Marketing,33309.0,2
2021,5,2021-05-01,INOSITA PLUS XR,"WARRIORS,GLADIATORS",Equipments (With Doctor),Equipments - S&D,Marketing,185000.0,1
2021,5,2021-05-01,Inosita Plus,CHAMPIONS,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,27840.0,1
2021,5,2021-05-01,Inosita Plus,METABOLIZERS,Doctors Printing,Prescription Pads - S&D,Marketing,97725.0,2
2021,5,2021-05-01,Inosita Plus,METABOLIZERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,80962.0,2
2021,5,2021-05-01,Inosita Plus,METABOLIZERS,Equipments (With Doctor),Equipments - S&D,Marketing,146800.0,2
2021,5,2021-05-01,Inosita Plus,METABOLIZERS,Kind Incentives,Others - S&D,Marketing,662995.5,16
2021,5,2021-05-01,Inosita Plus,METABOLIZERS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,150000.0,1
2021,5,2021-05-01,Inosita Plus,METABOLIZERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,483012.0,2
2021,5,2021-05-01,Inosita Plus,METABOLIZERS,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,55680.0,1
2021,5,2021-05-01,Inosita Plus,WINNERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,139750.0,5
2021,5,2021-05-01,Institutional Ad Pro,INSTITUTIONAL,Doctors Printing,Prescription Pads - S&D,Marketing,27922.5,2
2021,5,2021-05-01,Institutional Ad Pro,INSTITUTIONAL,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,47850.0,1
2021,5,2021-05-01,Institutional Ad Pro,INSTITUTIONAL,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,163791.0,1
2021,5,2021-05-01,Institutional Ad Pro,INSTITUTIONAL,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,60000.0,1
2021,5,2021-05-01,Institutional Ad Pro,"INSTITUTIONAL,ONCOLOGY,Strikers",Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,22800.0,1
2021,5,2021-05-01,K1000,INTERNATIONAL MARKETS,Doctors Printing,Prescription Pads - S&D,Marketing,31230.0,1
2021,5,2021-05-01,K1000,INTERNATIONAL MARKETS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,37000.0,1
2021,5,2021-05-01,K1000,INTERNATIONAL MARKETS,Folders,Folders - S&D,Marketing,93838.5,1
2021,5,2021-05-01,K1000,INTERNATIONAL MARKETS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,17438.0,2
2021,5,2021-05-01,Kalsob,BONE SAVIORS,Doctors Printing,Prescription Pads - S&D,Marketing,68604.7,3
2021,5,2021-05-01,Kalsob,BONE SAVIORS,Equipments (With Doctor),Equipments - S&D,Marketing,86755.02,3
2021,5,2021-05-01,Kalsob,BONE SAVIORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,170200.0,1
2021,5,2021-05-01,Kalsob,BONE SAVIORS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,27700.0,1
2021,5,2021-05-01,Kalsob,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,6208.0,1
2021,5,2021-05-01,Kalsob,ELITE,Equipments (With Doctor),Equipments - S&D,Marketing,313000.0,1
2021,5,2021-05-01,Kalsob,GLADIATORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,42095.0,4
2021,5,2021-05-01,Kalsob,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,93391.0,2
2021,5,2021-05-01,Kalsob,GLADIATORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,30680.0,1
2021,5,2021-05-01,Kalsob,INTERNATIONAL MARKETS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,360000.0,1
2021,5,2021-05-01,Lowplat,BRAVO,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,276780.0,1
2021,5,2021-05-01,Lowplat,CHALLENGERS,Doctors Printing,Prescription Pads - S&D,Marketing,264590.0,6
2021,5,2021-05-01,Lowplat,CHALLENGERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,127844.0,2
2021,5,2021-05-01,Lowplat,CHALLENGERS,Equipments (With Doctor),Equipments - S&D,Marketing,67747.7,5
2021,5,2021-05-01,Lowplat,CHALLENGERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,26080.0,1
2021,5,2021-05-01,Lowplat,CHALLENGERS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,71233.0,1
2021,5,2021-05-01,Lowplat Plus,BRAVO,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,276780.0,1
2021,5,2021-05-01,Lowplat Plus,CHALLENGERS,Equipments (With Doctor),Equipments - S&D,Marketing,67747.7,5
2021,5,2021-05-01,Lowplat Plus,LEGENDS,Doctors Printing,Prescription Pads - S&D,Marketing,593547.0,9
2021,5,2021-05-01,Lowplat Plus,LEGENDS,Equipment Medical & Other (W/O Doctor),Equipments - S&D,Marketing,74079.2,2
2021,5,2021-05-01,Lowplat Plus,LEGENDS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,60000.0,1
2021,5,2021-05-01,Lowplat Plus,LEGENDS,Equipments (With Doctor),Equipments - S&D,Marketing,415525.0,5
2021,5,2021-05-01,Lowplat Plus,LEGENDS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,106832.0,3
2021,5,2021-05-01,Lowplat Plus,LEGENDS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,407492.2,7
2021,5,2021-05-01,Lowplat Plus,LEGENDS,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,60000.0,2
2021,5,2021-05-01,Neo-Q 100,INTERNATIONAL MARKETS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,28000.0,2
2021,5,2021-05-01,Nise,BONE SAVIORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,30840.0,2
2021,5,2021-05-01,Nise,BONE SAVIORS,Equipments (With Doctor),Equipments - S&D,Marketing,10410.0,1
2021,5,2021-05-01,Nise,BONE SAVIORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,170200.0,1
2021,5,2021-05-01,Nise,ELITE,Equipments (With Doctor),Equipments - S&D,Marketing,313000.0,1
2021,5,2021-05-01,Nise,GLADIATORS,Doctors Printing,Prescription Pads - S&D,Marketing,128740.32,9
2021,5,2021-05-01,Nise,GLADIATORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,299937.0,13
2021,5,2021-05-01,Nise,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,141991.0,4
2021,5,2021-05-01,Nise,GLADIATORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,41104.0,4
2021,5,2021-05-01,Nise,GLADIATORS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,229000.0,3
2021,5,2021-05-01,Nise,GLADIATORS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,97205.0,1
2021,5,2021-05-01,Nise,"WARRIORS,GLADIATORS",Equipments (With Doctor),Equipments - S&D,Marketing,185000.0,1
2021,5,2021-05-01,OPT-D INJ,ELITE,Doctors Printing,Prescription Pads - S&D,Marketing,79890.0,2
2021,5,2021-05-01,OPT-D INJ,ELITE,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,167975.0,5
2021,5,2021-05-01,OPT-D INJ,ELITE,Equipments (With Doctor),Equipments - S&D,Marketing,30000.0,1
2021,5,2021-05-01,OPT-D INJ,ELITE,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,57656.0,1
2021,5,2021-05-01,Onita,ELITE,Doctors Printing,Prescription Pads - S&D,Marketing,81140.0,3
2021,5,2021-05-01,Onita,ELITE,Equipments (With Doctor),Equipments - S&D,Marketing,107100.0,2
2021,5,2021-05-01,Opt-D,ELITE,Doctors Printing,Prescription Pads - S&D,Marketing,160288.8,7
2021,5,2021-05-01,Opt-D,ELITE,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,231296.0,6
2021,5,2021-05-01,Opt-D,ELITE,Equipments (With Doctor),Equipments - S&D,Marketing,461700.0,4
2021,5,2021-05-01,Opt-D,ELITE,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,32285.0,1
2021,5,2021-05-01,Opt-D,ELITE,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,100396.0,2
2021,5,2021-05-01,Opt-D,ELITE,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,248600.0,2
2021,5,2021-05-01,Orslim,INTERNATIONAL MARKETS,Doctors Printing,Prescription Pads - S&D,Marketing,31230.0,1
2021,5,2021-05-01,Orslim,INTERNATIONAL MARKETS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,37000.0,1
2021,5,2021-05-01,Ramipace,BRAVO,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,276780.0,1
2021,5,2021-05-01,Ramipace,MAVERICKS,DM Marketing Expenses,DM Marketing Expenses,Marketing,263560.0,1
2021,5,2021-05-01,Retzole,INTERNATIONAL MARKETS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,360000.0,1
2021,5,2021-05-01,Retzole,INTERNATIONAL MARKETS,Others,Others - S&D,Marketing,58888.0,2
2021,5,2021-05-01,SheVit,"WARRIORS,GLADIATORS",Doctors Printing,Prescription Pads - S&D,Marketing,24000.0,1
2021,5,2021-05-01,SheVit,"WARRIORS,GLADIATORS",Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,8000.0,3
2021,5,2021-05-01,SheVit,"WARRIORS,GLADIATORS",Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,215880.0,4
2021,5,2021-05-01,Spedicam,INTERNATIONAL MARKETS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,37000.0,1
2021,5,2021-05-01,Tansin Family,"THUNDERS (PREDATORS),THUNDERS",Folders,Folders - S&D,Marketing,329949.0,5
2021,5,2021-05-01,Telsarta,LEGENDS,Doctors Printing,Prescription Pads - S&D,Marketing,392757.0,5
2021,5,2021-05-01,Telsarta,LEGENDS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,8800.0,2
2021,5,2021-05-01,Telsarta-A,LEGENDS,Doctors Printing,Prescription Pads - S&D,Marketing,65740.0,2
2021,5,2021-05-01,Telsarta-A,LEGENDS,Equipments (With Doctor),Equipments - S&D,Marketing,263651.0,2
2021,5,2021-05-01,Telsarta-A,LEGENDS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,58970.0,2
2021,5,2021-05-01,XILICA EL,ELITE,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,74900.0,1
2021,5,2021-05-01,XILICA EL,ELITE,Equipments (With Doctor),Equipments - S&D,Marketing,179974.0,3
