Product,FY,PeriodNumber,Yr,Mo,AllocatedAmount,SpentAmount
Vible,2022-2023,7,2023,1,1000000.0,1169409.0
Voxamine,2022-2023,7,2023,1,279104.0,81250.0
Xcept B,2022-2023,7,2023,1,2630888.0,611000.0
Xcept C,2022-2023,7,2023,1,1152744.0,473682.0
Xilica,2022-2023,7,2023,1,358814.19,73332.0
XILICA EL,2022-2023,7,2023,1,528401.0,200045.0
Xplended 20,2022-2023,7,2023,1,4521973.0,1271123.0
Xplended 5,2022-2023,7,2023,1,1167585.0,71500.0
Xplended 5-10,2022-2023,7,2023,1,5093597.0,3666264.0
Xplended EZ,2022-2023,7,2023,1,984904.78,60000.0
Zibes,2022-2023,7,2023,1,539575.0,161083.0
ZILERO,2022-2023,7,2023,1,303736.0,0.0
Zilfom,2022-2023,7,2023,1,630938.08,340170.0
Zoltar,2022-2023,7,2023,1,672150.2,82877.0
Zoltar Iv Injection,2022-2023,7,2023,1,74000.0,0.0
Actiflor,2022-2023,8,2023,2,392108.0,0.0
ACTNISE,2022-2023,8,2023,2,803691.28,175000.0
AD-D,2022-2023,8,2023,2,303000.0,0.0
Adfolic,2022-2023,8,2023,2,853781.0,115260.0
Adfolic OD,2022-2023,8,2023,2,1222734.0,0.0
AGOVIZ,2022-2023,8,2023,2,91602.0,0.0
AirCare,2022-2023,8,2023,2,624400.0,0.0
Aireez,2022-2023,8,2023,2,35100.0,0.0
Anex M,2022-2023,8,2023,2,618982.0,0.0
ANPLAG,2022-2023,8,2023,2,836720.0,506111.0
Arbi,2022-2023,8,2023,2,1039745.0,240016.0
Avsar,2022-2023,8,2023,2,6950744.0,160010.0
Avsar Plus,2022-2023,8,2023,2,3132708.0,1972155.0
Axifer,2022-2023,8,2023,2,83885.0,0.0
Azliv,2022-2023,8,2023,2,394450.0,0.0
Azobact,2022-2023,8,2023,2,0.0,0.0
Bevec,2022-2023,8,2023,2,82151.6,0.0
Busonide,2022-2023,8,2023,2,769015.38,2317659.0
BYVAS,2022-2023,8,2023,2,907155.0,0.0
Clearlax,2022-2023,8,2023,2,0.0,0.0
Corporate Account Ad Pro,2022-2023,8,2023,2,821000.0,275001.0
Dapwiz,2022-2023,8,2023,2,797233.0,0.0
Dipof,2022-2023,8,2023,2,441653.0,0.0
Duzalta,2022-2023,8,2023,2,1354058.49,40000.0
Eglaro Family,2022-2023,8,2023,2,457935.0,0.0
Eglaro S,2022-2023,8,2023,2,0.0,0.0
ERLI,2022-2023,8,2023,2,558176.62,238670.0
Erli Plus,2022-2023,8,2023,2,0.0,0.0
Erli Plus XR,2022-2023,8,2023,2,1101940.6,179166.0
Erlina,2022-2023,8,2023,2,0.0,0.0
Esmart,2022-2023,8,2023,2,0.0,0.0
Estar,2022-2023,8,2023,2,3513299.0,1282712.0
Evocheck BGM,2022-2023,8,2023,2,5784895.77,162100.0
Evocheck BPM,2022-2023,8,2023,2,545231.26,60880.0
Evocheck GO,2022-2023,8,2023,2,1190000.0,167700.0
Evofix,2022-2023,8,2023,2,293311.0,0.0
EvoJoshanda,2022-2023,8,2023,2,399895.0,0.0
Evokalm,2022-2023,8,2023,2,490649.0,77000.0
EvoPravir,2022-2023,8,2023,2,0.0,0.0
Evopride,2022-2023,8,2023,2,1359576.0,76500.0
Evopride Plus,2022-2023,8,2023,2,2215101.0,453882.0
Fasteso,2022-2023,8,2023,2,132037.0,95000.0
FEMOVA,2022-2023,8,2023,2,757201.24,0.0
Ferfer,2022-2023,8,2023,2,452801.0,176888.0
Ferfer Gro,2022-2023,8,2023,2,226920.0,0.0
Ferfer SF,2022-2023,8,2023,2,0.0,0.0
ForFlu,2022-2023,8,2023,2,0.0,0.0
FORMIS,2022-2023,8,2023,2,0.0,0.0
Galvecta,2022-2023,8,2023,2,613782.0,20000.0
Galvecta Plus 500,2022-2023,8,2023,2,213402.0,0.0
Gouric,2022-2023,8,2023,2,1406492.7,210000.0
Gouric 80,2022-2023,8,2023,2,1410209.0,450520.0
Hifazat,2022-2023,8,2023,2,0.0,0.0
Histalis,2022-2023,8,2023,2,431522.26,368225.0
Ibandro,2022-2023,8,2023,2,195599.0,0.0
Innogen,2022-2023,8,2023,2,0.0,0.0
Inosita,2022-2023,8,2023,2,654960.48,65000.0
Inosita Plus,2022-2023,8,2023,2,3846476.45,2015140.0
Inosita Plus 50/850,2022-2023,8,2023,2,1569262.0,2.0
INOSITA PLUS XR,2022-2023,8,2023,2,2235553.0,25000.0
Institutional Ad Pro,2022-2023,8,2023,2,3753638.0,424750.0
IRT,2022-2023,8,2023,2,0.0,0.0
IVADIN,2022-2023,8,2023,2,84398.0,0.0
K1000,2022-2023,8,2023,2,779099.0,0.0
Kalsob,2022-2023,8,2023,2,1473861.0,206179.0
Kalsob Plus,2022-2023,8,2023,2,0.0,0.0
Klevra,2022-2023,8,2023,2,544067.0,25000.0
Klevra Sol,2022-2023,8,2023,2,104572.0,0.0
Lacteus,2022-2023,8,2023,2,235000.0,0.0
Lacteus Digest,2022-2023,8,2023,2,0.0,0.0
Lacteus Mama,2022-2023,8,2023,2,0.0,0.0
Lowplat,2022-2023,8,2023,2,4609459.0,6512576.25
Lowplat Plus,2022-2023,8,2023,2,5927256.0,7637235.25
Memura XR,2022-2023,8,2023,2,0.0,0.0
MFIT,2022-2023,8,2023,2,95536.0,77000.0
MilkSip,2022-2023,8,2023,2,0.0,0.0
MOBILE BGM,2022-2023,8,2023,2,0.0,0.0
Myopro,2022-2023,8,2023,2,0.0,0.0
Neo-Q 100,2022-2023,8,2023,2,262733.0,0.0
Nise,2022-2023,8,2023,2,3766137.0,375500.0
OMRON (CLAIMABLE),2022-2023,8,2023,2,2092747.43,327550.0
Onita,2022-2023,8,2023,2,822752.0,85000.0
Opt-D,2022-2023,8,2023,2,2915240.0,1973338.0
OPT-D Drops,2022-2023,8,2023,2,0.0,0.0
OPT-D INJ,2022-2023,8,2023,2,327699.0,15000.0
Orslim,2022-2023,8,2023,2,4079417.0,449871.0
Owad,2022-2023,8,2023,2,0.0,0.0
Oxivort,2022-2023,8,2023,2,511963.0,0.0
PAIN GEAR,2022-2023,8,2023,2,0.0,0.0
PARIDOPA,2022-2023,8,2023,2,325408.0,0.0
Paridopa Ext,2022-2023,8,2023,2,181020.0,391111.0
Phytus,2022-2023,8,2023,2,1193271.08,0.0
POM,2022-2023,8,2023,2,0.0,0.0
Ramipace,2022-2023,8,2023,2,1944508.84,2023582.0
Redexa,2022-2023,8,2023,2,1326279.0,860484.0
REKLAIM,2022-2023,8,2023,2,26272.0,0.0
Retzole,2022-2023,8,2023,2,478802.0,44500.0
Revolic,2022-2023,8,2023,2,26824.64,112500.0
Rituxim,2022-2023,8,2023,2,322624.22,0.0
Rixabac,2022-2023,8,2023,2,0.0,0.0
SACVIN,2022-2023,8,2023,2,1979401.0,1290163.0
Setspin,2022-2023,8,2023,2,0.0,0.0
SheVit,2022-2023,8,2023,2,886515.0,0.0
SPARLIV,2022-2023,8,2023,2,758600.0,0.0
Spedicam,2022-2023,8,2023,2,0.0,0.0
Supercran,2022-2023,8,2023,2,292086.85,0.0
Tansin Family,2022-2023,8,2023,2,925618.0,568112.0
Telsarta,2022-2023,8,2023,2,1145857.0,127500.0
Telsarta-A,2022-2023,8,2023,2,1354662.0,1056636.0
Tenova,2022-2023,8,2023,2,0.0,0.0
THEDEX,2022-2023,8,2023,2,0.0,0.0
Thewril,2022-2023,8,2023,2,371731.0,56702.0
Tiocap,2022-2023,8,2023,2,527836.51,1646825.0
Traszeptin,2022-2023,8,2023,2,262530.17,0.0
Treatan,2022-2023,8,2023,2,691618.58,87680.0
Treow,2022-2023,8,2023,2,0.0,0.0
UFI,2022-2023,8,2023,2,521662.0,638988.0
Uritreat,2022-2023,8,2023,2,650148.0,362332.0
Vible,2022-2023,8,2023,2,1200000.0,439808.0
Voxamine,2022-2023,8,2023,2,354010.0,0.0
Xcept B,2022-2023,8,2023,2,2450775.0,1126885.0
Xcept C,2022-2023,8,2023,2,1060448.0,836531.0
Xilica,2022-2023,8,2023,2,294411.65,0.0
XILICA EL,2022-2023,8,2023,2,422001.0,253200.0
Xplended 20,2022-2023,8,2023,2,4105560.0,890579.25
Xplended 5,2022-2023,8,2023,2,1069916.0,727470.0
Xplended 5-10,2022-2023,8,2023,2,4583117.0,2394491.25
Xplended EZ,2022-2023,8,2023,2,984904.78,200000.0
Zibes,2022-2023,8,2023,2,393559.0,102075.0
ZILERO,2022-2023,8,2023,2,246662.0,0.0
Zilfom,2022-2023,8,2023,2,630938.08,430050.0
Zoltar,2022-2023,8,2023,2,1093843.25,250016.0
Zoltar Iv Injection,2022-2023,8,2023,2,74000.0,0.0
Actiflor,2022-2023,9,2023,3,439608.0,0.0
ACTNISE,2022-2023,9,2023,3,779909.83,195429.0
AD-D,2022-2023,9,2023,3,303000.0,50200.0
Adfolic,2022-2023,9,2023,3,799812.0,583210.0
Adfolic OD,2022-2023,9,2023,3,1568789.0,93500.0
AGOVIZ,2022-2023,9,2023,3,91602.0,0.0
AirCare,2022-2023,9,2023,3,579800.0,0.0
Aireez,2022-2023,9,2023,3,35100.0,0.0
Anex M,2022-2023,9,2023,3,618982.0,0.0
ANPLAG,2022-2023,9,2023,3,594468.0,212500.0
Arbi,2022-2023,9,2023,3,1138556.0,313547.0
Avsar,2022-2023,9,2023,3,7847431.0,165000.0
Avsar Plus,2022-2023,9,2023,3,3196062.0,236393.0
Axifer,2022-2023,9,2023,3,96385.0,104505.0
Azliv,2022-2023,9,2023,3,385727.0,0.0
Azobact,2022-2023,9,2023,3,0.0,0.0
Bevec,2022-2023,9,2023,3,82151.6,0.0
Busonide,2022-2023,9,2023,3,769015.38,1822425.0
BYVAS,2022-2023,9,2023,3,647726.0,0.0
Clearlax,2022-2023,9,2023,3,0.0,0.0
Corporate Account Ad Pro,2022-2023,9,2023,3,1001600.0,1212142.0
Dapwiz,2022-2023,9,2023,3,944820.0,315000.0
Dipof,2022-2023,9,2023,3,441653.0,150000.0
Duzalta,2022-2023,9,2023,3,1068449.34,2916850.0
Eglaro Family,2022-2023,9,2023,3,547935.0,15000.0
Eglaro S,2022-2023,9,2023,3,0.0,0.0
ERLI,2022-2023,9,2023,3,392659.68,225735.0
Erli Plus,2022-2023,9,2023,3,0.0,0.0
Erli Plus XR,2022-2023,9,2023,3,1016643.7,1055092.0
Erlina,2022-2023,9,2023,3,0.0,372714.0
Esmart,2022-2023,9,2023,3,0.0,0.0
Estar,2022-2023,9,2023,3,3570981.0,4509184.0
Evocheck BGM,2022-2023,9,2023,3,5754784.25,276950.0
Evocheck BPM,2022-2023,9,2023,3,652360.38,101500.0
Evocheck GO,2022-2023,9,2023,3,1140000.0,188028.0
Evofix,2022-2023,9,2023,3,293311.0,0.0
EvoJoshanda,2022-2023,9,2023,3,131278.0,35304.0
Evokalm,2022-2023,9,2023,3,681670.0,627613.0
EvoPravir,2022-2023,9,2023,3,0.0,0.0
Evopride,2022-2023,9,2023,3,1754875.0,100089.0
Evopride Plus,2022-2023,9,2023,3,2281762.0,655717.0
Fasteso,2022-2023,9,2023,3,90037.0,71000.0
FEMOVA,2022-2023,9,2023,3,697665.8,150000.0
Ferfer,2022-2023,9,2023,3,452801.0,95461.0
Ferfer Gro,2022-2023,9,2023,3,226920.0,0.0
Ferfer SF,2022-2023,9,2023,3,0.0,0.0
ForFlu,2022-2023,9,2023,3,0.0,0.0
FORMIS,2022-2023,9,2023,3,0.0,0.0
Galvecta,2022-2023,9,2023,3,599236.0,37000.0
Galvecta Plus 500,2022-2023,9,2023,3,254603.0,0.0
Gouric,2022-2023,9,2023,3,1742413.37,152348.0
Gouric 80,2022-2023,9,2023,3,1928938.0,412703.0
Hifazat,2022-2023,9,2023,3,0.0,0.0
Histalis,2022-2023,9,2023,3,431522.26,192300.0
Ibandro,2022-2023,9,2023,3,195599.0,0.0
Innogen,2022-2023,9,2023,3,0.0,0.0
Inosita,2022-2023,9,2023,3,609948.51,490000.0
Inosita Plus,2022-2023,9,2023,3,3846476.45,1739385.0
Inosita Plus 50/850,2022-2023,9,2023,3,1619176.0,115000.0
INOSITA PLUS XR,2022-2023,9,2023,3,2432889.0,115000.0
Institutional Ad Pro,2022-2023,9,2023,3,4005000.0,697180.0
IRT,2022-2023,9,2023,3,0.0,0.0
IVADIN,2022-2023,9,2023,3,84398.0,25000.0
K1000,2022-2023,9,2023,3,819245.0,0.0
Kalsob,2022-2023,9,2023,3,1473861.0,100000.0
Kalsob Plus,2022-2023,9,2023,3,0.0,0.0
Klevra,2022-2023,9,2023,3,252359.0,0.0
Klevra Sol,2022-2023,9,2023,3,57523.0,0.0
Lacteus,2022-2023,9,2023,3,235000.0,0.0
Lacteus Digest,2022-2023,9,2023,3,0.0,0.0
Lacteus Mama,2022-2023,9,2023,3,0.0,0.0
Lowplat,2022-2023,9,2023,3,4408644.0,5274483.0
Lowplat Plus,2022-2023,9,2023,3,6072422.0,3138837.0
Memura XR,2022-2023,9,2023,3,0.0,0.0
MFIT,2022-2023,9,2023,3,143977.0,329400.0
MilkSip,2022-2023,9,2023,3,0.0,0.0
MOBILE BGM,2022-2023,9,2023,3,0.0,0.0
Myopro,2022-2023,9,2023,3,0.0,0.0
Neo-Q 100,2022-2023,9,2023,3,272428.0,0.0
Nise,2022-2023,9,2023,3,3588974.0,247929.0
OMRON (CLAIMABLE),2022-2023,9,2023,3,2069322.68,187200.0
Onita,2022-2023,9,2023,3,861163.0,75000.0
Opt-D,2022-2023,9,2023,3,2231419.0,1874170.0
OPT-D Drops,2022-2023,9,2023,3,0.0,0.0
OPT-D INJ,2022-2023,9,2023,3,342312.0,78000.0
Orslim,2022-2023,9,2023,3,2460472.0,424518.0
Owad,2022-2023,9,2023,3,0.0,0.0
Oxivort,2022-2023,9,2023,3,668154.0,0.0
PAIN GEAR,2022-2023,9,2023,3,0.0,0.0
PARIDOPA,2022-2023,9,2023,3,329314.0,0.0
Paridopa Ext,2022-2023,9,2023,3,188443.0,357000.0
Phytus,2022-2023,9,2023,3,921982.63,0.0
POM,2022-2023,9,2023,3,0.0,0.0
Ramipace,2022-2023,9,2023,3,1724388.19,1424119.0
Redexa,2022-2023,9,2023,3,1669358.0,793617.0
REKLAIM,2022-2023,9,2023,3,39958.0,0.0
Retzole,2022-2023,9,2023,3,495076.0,25000.0
Revolic,2022-2023,9,2023,3,107824.64,0.0
Rituxim,2022-2023,9,2023,3,322624.22,20000.0
Rixabac,2022-2023,9,2023,3,0.0,0.0
SACVIN,2022-2023,9,2023,3,1979401.0,5203340.0
Setspin,2022-2023,9,2023,3,0.0,0.0
SheVit,2022-2023,9,2023,3,900516.0,150000.0
SPARLIV,2022-2023,9,2023,3,708600.0,0.0
Spedicam,2022-2023,9,2023,3,0.0,0.0
Supercran,2022-2023,9,2023,3,400185.78,63160.0
Tansin Family,2022-2023,9,2023,3,950943.0,1246744.0
Telsarta,2022-2023,9,2023,3,947738.0,505000.0
Telsarta-A,2022-2023,9,2023,3,1427508.0,388969.0
Tenova,2022-2023,9,2023,3,0.0,0.0
THEDEX,2022-2023,9,2023,3,0.0,0.0
Thewril,2022-2023,9,2023,3,371731.0,27000.0
Tiocap,2022-2023,9,2023,3,527836.51,1161810.0
Traszeptin,2022-2023,9,2023,3,262530.17,20000.0
Treatan,2022-2023,9,2023,3,540146.88,763265.0
Treow,2022-2023,9,2023,3,0.0,0.0
UFI,2022-2023,9,2023,3,465890.0,485000.0
Uritreat,2022-2023,9,2023,3,639063.0,0.0
Vible,2022-2023,9,2023,3,1000000.0,856190.0
Voxamine,2022-2023,9,2023,3,257402.0,0.0
Xcept B,2022-2023,9,2023,3,2289785.0,534874.0
Xcept C,2022-2023,9,2023,3,1068372.0,963645.0
Xilica,2022-2023,9,2023,3,333301.75,45000.0
XILICA EL,2022-2023,9,2023,3,480130.0,67500.0
Xplended 20,2022-2023,9,2023,3,3959841.0,1304769.0
Xplended 5,2022-2023,9,2023,3,875805.0,18001.0
Xplended 5-10,2022-2023,9,2023,3,5676078.0,1340470.0
Xplended EZ,2022-2023,9,2023,3,984904.78,0.0
Zibes,2022-2023,9,2023,3,393559.0,102550.0
ZILERO,2022-2023,9,2023,3,309589.0,0.0
Zilfom,2022-2023,9,2023,3,630938.08,404100.0
Zoltar,2022-2023,9,2023,3,635679.0,206250.0
Zoltar Iv Injection,2022-2023,9,2023,3,74000.0,0.0
Actiflor,2022-2023,10,2023,4,432388.0,0.0
ACTNISE,2022-2023,10,2023,4,713945.75,194342.0
AD-D,2022-2023,10,2023,4,238985.0,25000.0
Adfolic,2022-2023,10,2023,4,648838.0,25000.0
Adfolic OD,2022-2023,10,2023,4,927919.0,27626.0
AGOVIZ,2022-2023,10,2023,4,207660.0,0.0
AirCare,2022-2023,10,2023,4,156100.0,0.0
Aireez,2022-2023,10,2023,4,35100.0,74111.0
Anex M,2022-2023,10,2023,4,618982.0,0.0
ANPLAG,2022-2023,10,2023,4,497567.0,911418.0
Arbi,2022-2023,10,2023,4,940935.0,0.0
Avsar,2022-2023,10,2023,4,6936600.0,176333.0
Avsar Plus,2022-2023,10,2023,4,2193193.0,101111.0
Axifer,2022-2023,10,2023,4,96385.0,19982.0
Azliv,2022-2023,10,2023,4,336887.0,0.0
Azobact,2022-2023,10,2023,4,0.0,0.0
Bevec,2022-2023,10,2023,4,82151.6,0.0
Busonide,2022-2023,10,2023,4,769015.38,1562228.0
BYVAS,2022-2023,10,2023,4,562361.0,74111.0
Clearlax,2022-2023,10,2023,4,0.0,0.0
Corporate Account Ad Pro,2022-2023,10,2023,4,430000.0,648664.0
Dapwiz,2022-2023,10,2023,4,649647.0,0.0
Dipof,2022-2023,10,2023,4,532335.0,0.0
Duzalta,2022-2023,10,2023,4,1158506.81,1601664.0
Eglaro Family,2022-2023,10,2023,4,407935.0,235222.0
Eglaro S,2022-2023,10,2023,4,0.0,0.0
ERLI,2022-2023,10,2023,4,392659.68,189131.0
Erli Plus,2022-2023,10,2023,4,0.0,40000.0
Erli Plus XR,2022-2023,10,2023,4,1016643.72,142000.0
Erlina,2022-2023,10,2023,4,3621600.0,311390.0
Esmart,2022-2023,10,2023,4,0.0,0.0
Estar,2022-2023,10,2023,4,3912748.0,1549179.0
Evocheck BGM,2022-2023,10,2023,4,6311827.94,197820.0
Evocheck BPM,2022-2023,10,2023,4,992700.07,103670.0
Evocheck GO,2022-2023,10,2023,4,1050000.0,115350.0
Evofix,2022-2023,10,2023,4,293311.0,0.0
EvoJoshanda,2022-2023,10,2023,4,112186.0,0.0
Evokalm,2022-2023,10,2023,4,411046.0,397929.0
EvoPravir,2022-2023,10,2023,4,0.0,0.0
Evopride,2022-2023,10,2023,4,964278.0,254542.0
Evopride Plus,2022-2023,10,2023,4,1497655.0,344038.0
Fasteso,2022-2023,10,2023,4,90037.0,0.0
FEMOVA,2022-2023,10,2023,4,781666.6,55000.0
Ferfer,2022-2023,10,2023,4,375076.0,45000.0
Ferfer Gro,2022-2023,10,2023,4,226920.0,0.0
Ferfer SF,2022-2023,10,2023,4,0.0,0.0
ForFlu,2022-2023,10,2023,4,0.0,0.0
FORMIS,2022-2023,10,2023,4,0.0,0.0
Galvecta,2022-2023,10,2023,4,599236.0,422584.0
Galvecta Plus 500,2022-2023,10,2023,4,205484.0,0.0
Gouric,2022-2023,10,2023,4,2738274.18,913019.0
Gouric 80,2022-2023,10,2023,4,1410209.0,12000.0
Hifazat,2022-2023,10,2023,4,0.0,0.0
Histalis,2022-2023,10,2023,4,431522.26,33000.0
Ibandro,2022-2023,10,2023,4,195599.0,0.0
Innogen,2022-2023,10,2023,4,0.0,0.0
Inosita,2022-2023,10,2023,4,409171.68,15020.0
Inosita Plus,2022-2023,10,2023,4,3313336.64,619708.0
Inosita Plus 50/850,2022-2023,10,2023,4,1218938.0,0.0
INOSITA PLUS XR,2022-2023,10,2023,4,2038217.0,261111.0
Institutional Ad Pro,2022-2023,10,2023,4,5043289.0,297971.0
IRT,2022-2023,10,2023,4,0.0,0.0
IVADIN,2022-2023,10,2023,4,370947.0,0.0
K1000,2022-2023,10,2023,4,801012.0,42600.0
Kalsob,2022-2023,10,2023,4,1233861.0,255000.0
Kalsob Plus,2022-2023,10,2023,4,0.0,0.0
Klevra,2022-2023,10,2023,4,350373.0,0.0
Klevra Sol,2022-2023,10,2023,4,56256.0,0.0
Lacteus,2022-2023,10,2023,4,235000.0,0.0
Lacteus Digest,2022-2023,10,2023,4,0.0,0.0
Lacteus Mama,2022-2023,10,2023,4,0.0,0.0
Lowplat,2022-2023,10,2023,4,4109286.0,2926659.0
Lowplat Plus,2022-2023,10,2023,4,5000397.0,128000.0
Memura XR,2022-2023,10,2023,4,0.0,0.0
MFIT,2022-2023,10,2023,4,119757.0,0.0
MilkSip,2022-2023,10,2023,4,0.0,0.0
MOBILE BGM,2022-2023,10,2023,4,0.0,0.0
Myopro,2022-2023,10,2023,4,0.0,0.0
Neo-Q 100,2022-2023,10,2023,4,261117.0,0.0
Nise,2022-2023,10,2023,4,3560686.0,238564.0
OMRON (CLAIMABLE),2022-2023,10,2023,4,2390983.24,189400.0
Onita,2022-2023,10,2023,4,973479.0,0.0
Opt-D,2022-2023,10,2023,4,3627928.0,735448.0
OPT-D Drops,2022-2023,10,2023,4,0.0,0.0
OPT-D INJ,2022-2023,10,2023,4,311895.0,56720.0
Orslim,2022-2023,10,2023,4,2815818.0,465574.0
Owad,2022-2023,10,2023,4,0.0,0.0
Oxivort,2022-2023,10,2023,4,511963.0,0.0
PAIN GEAR,2022-2023,10,2023,4,0.0,0.0
PARIDOPA,2022-2023,10,2023,4,601802.0,0.0
Paridopa Ext,2022-2023,10,2023,4,546103.0,198000.0
Phytus,2022-2023,10,2023,4,856818.96,110000.0
POM,2022-2023,10,2023,4,0.0,0.0
Ramipace,2022-2023,10,2023,4,1798348.87,108000.0
Redexa,2022-2023,10,2023,4,1277268.0,185595.0
REKLAIM,2022-2023,10,2023,4,22851.0,0.0
Retzole,2022-2023,10,2023,4,468868.0,16000.0
Revolic,2022-2023,10,2023,4,26760.33,0.0
Rituxim,2022-2023,10,2023,4,322624.22,0.0
Rixabac,2022-2023,10,2023,4,0.0,0.0
SACVIN,2022-2023,10,2023,4,1979401.0,259448.0
Setspin,2022-2023,10,2023,4,0.0,0.0
SheVit,2022-2023,10,2023,4,800515.0,50000.0
SPARLIV,2022-2023,10,2023,4,383600.0,0.0
Spedicam,2022-2023,10,2023,4,0.0,0.0
Supercran,2022-2023,10,2023,4,398899.38,0.0
Tansin Family,2022-2023,10,2023,4,390607.0,252279.0
Telsarta,2022-2023,10,2023,4,972638.0,369999.0
Telsarta-A,2022-2023,10,2023,4,1285545.0,684860.0
Tenova,2022-2023,10,2023,4,0.0,0.0
THEDEX,2022-2023,10,2023,4,0.0,0.0
Thewril,2022-2023,10,2023,4,275365.0,0.0
Tiocap,2022-2023,10,2023,4,527836.51,1106478.0
Traszeptin,2022-2023,10,2023,4,262530.17,0.0
Treatan,2022-2023,10,2023,4,943918.49,200000.0
Treow,2022-2023,10,2023,4,0.0,0.0
UFI,2022-2023,10,2023,4,324594.0,202222.0
Uritreat,2022-2023,10,2023,4,412015.0,95000.0
Vible,2022-2023,10,2023,4,1400000.0,97000.0
Voxamine,2022-2023,10,2023,4,197047.0,951562.0
Xcept B,2022-2023,10,2023,4,1526844.0,281860.0
Xcept C,2022-2023,10,2023,4,768105.0,494000.0
Xilica,2022-2023,10,2023,4,321322.02,0.0
XILICA EL,2022-2023,10,2023,4,277187.0,90000.0
Xplended 20,2022-2023,10,2023,4,3036955.0,30000.0
Xplended 5,2022-2023,10,2023,4,875882.0,18000.0
Xplended 5-10,2022-2023,10,2023,4,5093597.0,1.0
Xplended EZ,2022-2023,10,2023,4,984904.78,0.0
Zibes,2022-2023,10,2023,4,247618.0,0.0
ZILERO,2022-2023,10,2023,4,252515.0,0.0
Zilfom,2022-2023,10,2023,4,630938.08,155500.0
Zoltar,2022-2023,10,2023,4,684150.2,67030.0
Zoltar Iv Injection,2022-2023,10,2023,4,74000.0,0.0
Actiflor,2022-2023,11,2023,5,439608.0,309728.0
ACTNISE,2022-2023,11,2023,5,717408.43,0.0
AD-D,2022-2023,11,2023,5,203000.0,31500.0
Adfolic,2022-2023,11,2023,5,403281.0,75000.0
Adfolic OD,2022-2023,11,2023,5,1279401.0,60000.0
AGOVIZ,2022-2023,11,2023,5,91602.0,0.0
AirCare,2022-2023,11,2023,5,156100.0,0.0
Aireez,2022-2023,11,2023,5,35100.0,0.0
Anex M,2022-2023,11,2023,5,618982.0,33145.0
ANPLAG,2022-2023,11,2023,5,497567.0,927137.0
Arbi,2022-2023,11,2023,5,1039745.0,136030.0
Avsar,2022-2023,11,2023,5,6483037.0,1635000.0
Avsar Plus,2022-2023,11,2023,5,2229992.0,110000.0
Axifer,2022-2023,11,2023,5,96385.0,30000.0
Azliv,2022-2023,11,2023,5,301707.0,31000.0
Azobact,2022-2023,11,2023,5,0.0,0.0
Bevec,2022-2023,11,2023,5,82151.6,0.0
Busonide,2022-2023,11,2023,5,769015.38,752468.0
BYVAS,2022-2023,11,2023,5,896068.0,383373.0
Clearlax,2022-2023,11,2023,5,0.0,0.0
Corporate Account Ad Pro,2022-2023,11,2023,5,1251000.0,3227167.0
Dapwiz,2022-2023,11,2023,5,797233.0,0.0
Dipof,2022-2023,11,2023,5,441653.0,0.0
Duzalta,2022-2023,11,2023,5,1068449.34,231500.0
Eglaro Family,2022-2023,11,2023,5,208460.0,100.0
Eglaro S,2022-2023,11,2023,5,0.0,0.0
ERLI,2022-2023,11,2023,5,536743.16,0.0
Erli Plus,2022-2023,11,2023,5,0.0,440899.0
Erli Plus XR,2022-2023,11,2023,5,931346.81,69000.0
Erlina,2022-2023,11,2023,5,1914500.0,697672.0
Esmart,2022-2023,11,2023,5,0.0,0.0
Estar,2022-2023,11,2023,5,3611778.0,309612.0
Evocheck BGM,2022-2023,11,2023,5,6296427.49,125696.0
Evocheck BPM,2022-2023,11,2023,5,1024575.31,165415.0
Evocheck GO,2022-2023,11,2023,5,1130000.0,263711.0
Evofix,2022-2023,11,2023,5,293311.0,31500.0
EvoJoshanda,2022-2023,11,2023,5,94186.0,15000.0
Evokalm,2022-2023,11,2023,5,565894.0,126181.0
EvoPravir,2022-2023,11,2023,5,0.0,0.0
Evopride,2022-2023,11,2023,5,1359576.0,529650.0
Evopride Plus,2022-2023,11,2023,5,1576563.0,540030.0
Fasteso,2022-2023,11,2023,5,128537.0,45000.0
FEMOVA,2022-2023,11,2023,5,697665.8,0.0
Ferfer,2022-2023,11,2023,5,446201.0,12500.0
Ferfer Gro,2022-2023,11,2023,5,226920.0,0.0
Ferfer SF,2022-2023,11,2023,5,0.0,0.0
ForFlu,2022-2023,11,2023,5,0.0,0.0
FORMIS,2022-2023,11,2023,5,0.0,0.0
Galvecta,2022-2023,11,2023,5,599236.0,1285596.0
Galvecta Plus 500,2022-2023,11,2023,5,203504.0,0.0
Gouric,2022-2023,11,2023,5,1415125.0,504614.0
Gouric 80,2022-2023,11,2023,5,1617688.0,181500.0
Hifazat,2022-2023,11,2023,5,0.0,0.0
Histalis,2022-2023,11,2023,5,431522.26,4000.0
Ibandro,2022-2023,11,2023,5,195599.0,0.0
Innogen,2022-2023,11,2023,5,0.0,0.0
Inosita,2022-2023,11,2023,5,658838.78,285000.0
Inosita Plus,2022-2023,11,2023,5,3560526.55,1348123.0
Inosita Plus 50/850,2022-2023,11,2023,5,1278024.0,345900.0
INOSITA PLUS XR,2022-2023,11,2023,5,2235553.0,367000.0
Institutional Ad Pro,2022-2023,11,2023,5,3987276.0,155000.0
IRT,2022-2023,11,2023,5,0.0,0.0
IVADIN,2022-2023,11,2023,5,84398.0,0.0
