RequestTransferBudgetId,FromProduct,FromProductId,FromGLHead,ToProduct,ToProductId,ToGLHead,Amount,Remarks,StatusId,CreatedDate,Yr,Mo
8483,Adfolic,2.0,Giveaways - S&D,Adfolic,2.0,Social / Cultural / Educational Program  - S&D,300000.0,,1,2025-08-08 10:24:49.463,2025,8
8482,Lowplat Plus,22.0,Renovation Wards - S&D,Lowplat Plus,22.0,Seminars / Symposium / Video Shows - S&D,100000.0,,1,2025-08-07 18:50:21.997,2025,8
8481,Inosita Plus,142.0,Others - S&D,Inosita Plus,142.0,Screening - S&D,1000000.0,,1,2025-08-07 18:33:40.177,2025,8
8480,BYVAS,102.0,Giveaways - S&D,BYVAS,102.0,Equipments - S&D,200000.0,,1,2025-08-07 18:26:52.437,2025,8
8479,BYVAS,102.0,Advertisement In Magazine & Others - S&D,BYVAS,102.0,Equipments - S&D,500000.0,,1,2025-08-07 18:25:24.320,2025,8
8478,Bevec,170.0,Others - S&D,Bevec,170.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2025-08-07 16:19:29.910,2025,8
8477,Bevec,170.0,Books / Journals / Magazines - S&D,Bevec,170.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2025-08-07 16:17:15.177,2025,8
8476,Nise,24.0,Social / Cultural / Educational Program  - S&D,Nise,24.0,Equipments - S&D,500000.0,,1,2025-08-07 15:58:26.040,2025,8
8475,Aireez,61.0,Renovation Wards - S&D,Aireez,61.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2025-08-07 12:00:42.447,2025,8
8474,Xilica,53.0,Books / Journals / Magazines - S&D,Xilica,53.0,Equipments - S&D,400000.0,,1,2025-08-07 11:59:38.983,2025,8
8473,Xilica,53.0,Giveaways - S&D,Xilica,53.0,Equipments - S&D,350000.0,,1,2025-08-07 11:59:05.680,2025,8
8472,Eglaro Family,174.0,Others - S&D,Eglaro Family,174.0,Social / Cultural / Educational Program  - S&D,250000.0,,1,2025-08-07 11:20:03.793,2025,8
8471,Eglaro Family,174.0,Others - S&D,Eglaro Family,174.0,Social / Cultural / Educational Program  - S&D,250000.0,,1,2025-08-07 11:18:01.953,2025,8
8470,Xcept,39.0,Equipments - S&D,Xcept,39.0,Social / Cultural / Educational Program  - S&D,1000000.0,budget movement request due to negative balance,1,2025-08-07 00:51:12.217,2025,8
8469,Xcept,39.0,Equipments - S&D,Xcept,39.0,Social / Cultural / Educational Program  - S&D,1000000.0,budget movement request due to negative balance,1,2025-08-07 00:51:11.340,2025,8
8468,AGOVIZ,103.0,Folders - S&D,AGOVIZ,103.0,Social / Cultural / Educational Program  - S&D,150000.0,,1,2025-08-06 17:30:16.570,2025,8
8467,Adfolic,2.0,Folders - S&D,Adfolic,2.0,Prescription Pads - S&D,400000.0,,1,2025-08-06 16:57:54.263,2025,8
8466,Ferfer,50.0,Books / Journals / Magazines - S&D,Ferfer,50.0,Social / Cultural / Educational Program  - S&D,300000.0,,1,2025-08-06 16:56:17.397,2025,8
8465,Evopride Plus,13.0,Giveaways - S&D,Evopride Plus,13.0,Prescription Pads - S&D,300000.0,,1,2025-08-06 16:42:57.680,2025,8
8464,Erlina Plus XR,242.0,Renovation Wards - S&D,Erlina Plus XR,242.0,Social / Cultural / Educational Program  - S&D,600000.0,,1,2025-08-06 16:30:30.007,2025,8
8463,Telsarta-A,35.0,Renovation Wards - S&D,Telsarta-A,35.0,Equipments - S&D,50000.0,,1,2025-08-06 13:25:05.877,2025,8
8462,Xplended 5-10,156.0,Screening - S&D,Xplended 5-10,156.0,Social / Cultural / Educational Program  - S&D,2500000.0,,1,2025-08-06 13:23:19.643,2025,8
8461,Xplended 5-10,156.0,Screening - S&D,Xplended 5-10,156.0,Social / Cultural / Educational Program  - S&D,1000000.0,,1,2025-08-06 13:20:28.007,2025,8
8460,Xplended 5-10,156.0,Screening - S&D,Xplended 5-10,156.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2025-08-06 13:20:07.737,2025,8
8459,Xplended 5-10,156.0,Renovation Wards - S&D,Xplended 5-10,156.0,Social / Cultural / Educational Program  - S&D,700000.0,,1,2025-08-06 13:19:50.233,2025,8
8458,SACVIN,111.0,Folders - S&D,SACVIN,111.0,Screening - S&D,450000.0,,1,2025-08-06 12:22:35.573,2025,8
8457,BYVAS,102.0,Others - S&D,BYVAS,102.0,Screening - S&D,600000.0,,1,2025-08-06 11:44:31.913,2025,8
8456,Xilica,53.0,Manual / Literatures / Photo Copies - S&D,Xilica,53.0,Equipments - S&D,500000.0,,1,2025-08-06 10:53:47.817,2025,8
8455,Xplended 20,41.0,Others - S&D,Xplended 20,41.0,Prescription Pads - S&D,500000.0,,1,2025-08-06 09:58:19.090,2025,8
8454,ANPLAG,104.0,Others - S&D,ANPLAG,104.0,Social / Cultural / Educational Program  - S&D,1000000.0,internal budget transfer,1,2025-08-06 09:22:14.047,2025,8
8453,Avsar,4.0,Renovation Wards - S&D,Avsar,4.0,Social / Cultural / Educational Program  - S&D,2500000.0,,1,2025-08-05 23:42:24.937,2025,8
8452,Lowplat Plus,22.0,Renovation Wards - S&D,Lowplat Plus,22.0,Folders - S&D,600000.0,,1,2025-08-05 19:45:53.810,2025,8
8451,Traszeptin,148.0,Giveaways - S&D,Traszeptin,148.0,Seminars / Symposium / Video Shows - S&D,200000.0,,1,2025-08-05 18:48:16.133,2025,8
8450,Rituxim,94.0,Equipments - S&D,Rituxim,94.0,Seminars / Symposium / Video Shows - S&D,500000.0,,1,2025-08-05 18:47:37.123,2025,8
8449,Traszeptin,148.0,Others - S&D,Traszeptin,148.0,Seminars / Symposium / Video Shows - S&D,600000.0,,1,2025-08-05 18:46:42.377,2025,8
8448,Traszeptin,148.0,Equipments - S&D,Traszeptin,148.0,Seminars / Symposium / Video Shows - S&D,500000.0,,1,2025-08-05 18:45:55.147,2025,8
8447,Xplended 20,41.0,Others - S&D,Xplended 20,41.0,Social / Cultural / Educational Program  - S&D,5000000.0,Internal Budget Transfer,1,2025-08-05 18:01:59.133,2025,8
8446,Aireez,61.0,Seminars / Symposium / Video Shows - S&D,Aireez,61.0,Social / Cultural / Educational Program  - S&D,40000.0,,1,2025-08-05 17:07:55.733,2025,8
8445,Aireez,61.0,Seminars / Symposium / Video Shows - S&D,Aireez,61.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2025-08-05 17:05:46.230,2025,8
8444,Ferfer,50.0,Giveaways - S&D,Ferfer,50.0,Social / Cultural / Educational Program  - S&D,1000000.0,,1,2025-08-05 12:41:04.730,2025,8
8443,Evofix Cap,57.0,Social / Cultural / Educational Program  - S&D,Evofix Cap,57.0,Prescription Pads - S&D,500000.0,,1,2025-08-04 17:56:22.187,2025,8
8442,Evofix Cap,57.0,Seminars / Symposium / Video Shows - S&D,Evofix Cap,57.0,Equipments - S&D,500000.0,,1,2025-08-04 16:29:09.543,2025,8
8441,Evofix Cap,57.0,Giveaways - S&D,Evofix Cap,57.0,Equipments - S&D,300000.0,,1,2025-08-04 16:27:54.020,2025,8
8440,Evofix Cap,57.0,Others - S&D,Evofix Cap,57.0,Equipments - S&D,400000.0,,1,2025-08-04 16:25:36.177,2025,8
8439,Avsar,4.0,Renovation Wards - S&D,Avsar,4.0,Equipments - S&D,1000000.0,,1,2025-08-04 13:52:00.463,2025,8
8438,Avsar,4.0,Screening - S&D,Avsar,4.0,Social / Cultural / Educational Program  - S&D,3000000.0,,1,2025-08-04 13:10:42.143,2025,8
8437,Lowplat Plus,22.0,Seminars / Symposium / Video Shows - S&D,Lowplat Plus,22.0,Social / Cultural / Educational Program  - S&D,800000.0,,1,2025-08-04 11:50:48.523,2025,8
8436,AGOVIZ,103.0,Social / Cultural / Educational Program  - S&D,AGOVIZ,103.0,Others - S&D,30000.0,,1,2025-08-04 11:43:32.747,2025,8
8435,SheVit,149.0,Others - S&D,SheVit,149.0,Giveaways - S&D,100000.0,,1,2025-08-03 14:50:22.687,2025,8
8434,BYVAS,102.0,Equipments - S&D,BYVAS,102.0,Social / Cultural / Educational Program  - S&D,120000.0,,1,2025-08-03 13:05:50.867,2025,8
8433,BYVAS,102.0,Renovation Wards - S&D,BYVAS,102.0,Screening - S&D,1000000.0,,1,2025-08-03 13:05:24.200,2025,8
8432,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,Avsar Plus,65.0,Equipments - S&D,500000.0,,1,2025-08-01 20:44:27.703,2025,8
8431,Aireez,61.0,Renovation Wards - S&D,Aireez,61.0,Social / Cultural / Educational Program  - S&D,1500000.0,,1,2025-08-01 20:32:43.083,2025,8
8430,Inosita Plus,142.0,Others - S&D,Inosita Plus,142.0,Advertisement In Magazine & Others - S&D,250000.0,,1,2025-08-01 17:44:27.457,2025,8
8429,Inosita Plus,142.0,Prescription Pads - S&D,Inosita Plus,142.0,Social / Cultural / Educational Program  - S&D,300000.0,,1,2025-08-01 17:13:16.543,2025,8
8428,Zoltar,42.0,Social / Cultural / Educational Program  - S&D,Zoltar,42.0,Manual / Literatures / Photo Copies - S&D,203000.0,,1,2025-08-01 14:55:24.663,2025,8
8427,Vible,186.0,Prescription Pads - S&D,Vible,186.0,Screening - S&D,200000.0,,1,2025-08-01 10:55:19.307,2025,8
8426,Inosita Plus,142.0,Prescription Pads - S&D,Inosita Plus,142.0,Books / Journals / Magazines - S&D,100000.0,,1,2025-08-01 10:29:13.240,2025,8
8425,Inosita Plus,142.0,Renovation Wards - S&D,Inosita Plus,142.0,Books / Journals / Magazines - S&D,150000.0,,1,2025-08-01 10:28:04.067,2025,8
8424,Busonide,181.0,Books / Journals / Magazines - S&D,Busonide,181.0,Advertisement In Magazine & Others - S&D,100000.0,,1,2025-08-01 10:20:09.620,2025,8
8423,Busonide,181.0,Manual / Literatures / Photo Copies - S&D,Busonide,181.0,Books / Journals / Magazines - S&D,100000.0,,1,2025-08-01 10:18:30.423,2025,8
8422,Busonide,181.0,Renovation Wards - S&D,Busonide,181.0,Giveaways - S&D,500000.0,,1,2025-08-01 10:15:23.530,2025,8
8421,Lowplat Plus,22.0,Seminars / Symposium / Video Shows - S&D,Lowplat Plus,22.0,Screening - S&D,1000000.0,,1,2025-07-31 19:32:41.157,2025,7
8420,Evopride,12.0,Giveaways - S&D,Evopride,12.0,Screening - S&D,500000.0,,1,2025-07-31 18:13:46.393,2025,7
8419,Erlina Plus XR,242.0,Renovation Wards - S&D,Erlina Plus XR,242.0,Screening - S&D,700000.0,,1,2025-07-31 18:02:12.753,2025,7
8418,INOSITA PLUS XR,114.0,Renovation Wards - S&D,INOSITA PLUS XR,114.0,Screening - S&D,500000.0,,1,2025-07-31 15:48:02.977,2025,7
8417,Lowplat Plus,22.0,Screening - S&D,Lowplat Plus,22.0,Equipments - S&D,1200000.0,,1,2025-07-31 14:50:55.657,2025,7
8416,BYVAS,102.0,Renovation Wards - S&D,BYVAS,102.0,Screening - S&D,1000000.0,,1,2025-07-31 14:46:01.503,2025,7
8415,Estar,9.0,Renovation Wards - S&D,Estar,9.0,Equipments - S&D,500000.0,,1,2025-07-31 14:30:49.137,2025,7
8414,Adfolic,2.0,Renovation Wards - S&D,Adfolic,2.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2025-07-31 14:26:33.150,2025,7
8413,Erlina Plus XR,242.0,Prescription Pads - S&D,Erlina Plus XR,242.0,Social / Cultural / Educational Program  - S&D,150000.0,,1,2025-07-31 14:24:35.033,2025,7
8412,Xplended 5-10,156.0,Advertisement In Magazine & Others - S&D,Xplended 5-10,156.0,Social / Cultural / Educational Program  - S&D,400000.0,,1,2025-07-31 12:47:11.140,2025,7
8411,Xplended 5-10,156.0,Folders - S&D,Xplended 5-10,156.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2025-07-31 12:46:18.817,2025,7
8410,Xplended 5-10,156.0,Folders - S&D,Xplended 5-10,156.0,Social / Cultural / Educational Program  - S&D,400000.0,,1,2025-07-31 12:44:30.120,2025,7
8409,Xplended 5-10,156.0,Seminars / Symposium / Video Shows - S&D,Xplended 5-10,156.0,Social / Cultural / Educational Program  - S&D,2500000.0,,1,2025-07-31 12:41:43.623,2025,7
8408,Orslim,28.0,Manual / Literatures / Photo Copies - S&D,Orslim,28.0,Equipments - S&D,1800000.0,,1,2025-07-31 11:51:32.390,2025,7
8407,Opt-D,51.0,Others - S&D,Opt-D,51.0,Equipments - S&D,700000.0,,1,2025-07-30 18:52:34.753,2025,7
8406,Adfolic,2.0,Others - S&D,Adfolic,2.0,Social / Cultural / Educational Program  - S&D,135000.0,,1,2025-07-30 17:57:17.240,2025,7
8405,Avsar Plus,65.0,Seminars / Symposium / Video Shows - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,990000.0,,1,2025-07-30 16:01:07.950,2025,7
8404,Avsar Plus,65.0,Renovation Wards - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,1350000.0,,1,2025-07-30 16:00:35.693,2025,7
8403,Avsar Plus,65.0,Others - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,950000.0,,1,2025-07-30 16:00:03.293,2025,7
8402,Avsar Plus,65.0,Folders - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,1200000.0,,1,2025-07-30 15:59:25.987,2025,7
8401,Avsar Plus,65.0,Books / Journals / Magazines - S&D,Avsar Plus,65.0,Social / Cultural / Educational Program  - S&D,1100000.0,,1,2025-07-30 15:58:50.827,2025,7
8400,Retzole,152.0,Giveaways - S&D,Retzole,152.0,Equipments - S&D,400000.0,,1,2025-07-30 15:53:36.317,2025,7
8399,BYVAS,102.0,Seminars / Symposium / Video Shows - S&D,BYVAS,102.0,Screening - S&D,400000.0,,1,2025-07-30 15:14:34.563,2025,7
8398,Inosita Plus,142.0,Prescription Pads - S&D,Inosita Plus,142.0,Books / Journals / Magazines - S&D,200000.0,,1,2025-07-30 14:46:46.420,2025,7
8397,Erlina Plus XR,242.0,Folders - S&D,Erlina Plus XR,242.0,Social / Cultural / Educational Program  - S&D,75000.0,,1,2025-07-30 13:41:13.060,2025,7
8396,Inosita,19.0,Books / Journals / Magazines - S&D,Inosita,19.0,Advertisement In Magazine & Others - S&D,100000.0,JPISM & PSIM,1,2025-07-30 12:56:10.590,2025,7
8395,Inosita,19.0,Giveaways - S&D,Inosita,19.0,Advertisement In Magazine & Others - S&D,300000.0,JPISM & PSIM,1,2025-07-30 12:55:45.633,2025,7
8394,Avsar,4.0,Seminars / Symposium / Video Shows - S&D,Avsar,4.0,Equipments - S&D,500000.0,,1,2025-07-30 12:52:39.290,2025,7
8393,Avsar,4.0,Seminars / Symposium / Video Shows - S&D,Avsar,4.0,Social / Cultural / Educational Program  - S&D,2000000.0,,1,2025-07-30 12:37:48.683,2025,7
8392,Ferfer,50.0,Giveaways - S&D,Ferfer,50.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2025-07-30 12:23:40.613,2025,7
8391,Adfolic,2.0,Advertisement In Magazine & Others - S&D,Adfolic,2.0,Seminars / Symposium / Video Shows - S&D,300000.0,,1,2025-07-30 12:21:42.787,2025,7
8390,Ferfer,50.0,Advertisement In Magazine & Others - S&D,Ferfer,50.0,Social / Cultural / Educational Program  - S&D,280000.0,,1,2025-07-30 12:19:07.620,2025,7
8389,Xplended 20,41.0,Others - S&D,Xplended 20,41.0,Social / Cultural / Educational Program  - S&D,5000000.0,internal budget transfer,1,2025-07-30 10:21:03.587,2025,7
8388,Avsar,4.0,Giveaways - S&D,Avsar,4.0,Social / Cultural / Educational Program  - S&D,2000000.0,,1,2025-07-30 01:21:53.603,2025,7
8387,Retzole,152.0,Others - S&D,Retzole,152.0,Equipments - S&D,500000.0,,1,2025-07-30 01:11:02.383,2025,7
8386,Zoltar,42.0,Social / Cultural / Educational Program  - S&D,Zoltar,42.0,Equipments - S&D,1000000.0,,1,2025-07-30 00:46:20.790,2025,7
8385,VANZAK,234.0,Social / Cultural / Educational Program  - S&D,VANZAK,234.0,Equipments - S&D,200000.0,,1,2025-07-30 00:45:46.313,2025,7
8384,Revolic,108.0,Social / Cultural / Educational Program  - S&D,Revolic,108.0,Equipments - S&D,700000.0,,1,2025-07-30 00:44:56.523,2025,7
8383,Revolic,108.0,Giveaways - S&D,Revolic,108.0,Equipments - S&D,150000.0,,1,2025-07-30 00:44:19.353,2025,7
8382,Redexa,153.0,Giveaways - S&D,Redexa,153.0,Equipments - S&D,35000.0,,1,2025-07-30 00:43:28.530,2025,7
8381,Redexa,153.0,Folders - S&D,Redexa,153.0,Equipments - S&D,50000.0,,1,2025-07-30 00:43:06.477,2025,7
8380,Redexa,153.0,Social / Cultural / Educational Program  - S&D,Redexa,153.0,Equipments - S&D,75000.0,,1,2025-07-30 00:42:22.500,2025,7
8379,Actiflor,1.0,Social / Cultural / Educational Program  - S&D,Actiflor,1.0,Equipments - S&D,200000.0,,1,2025-07-30 00:41:39.287,2025,7
8378,Inosita Plus,142.0,Seminars / Symposium / Video Shows - S&D,Inosita Plus,142.0,Screening - S&D,2000000.0,,1,2025-07-30 00:32:14.280,2025,7
8377,Inosita Plus,142.0,Renovation Wards - S&D,Inosita Plus,142.0,Screening - S&D,500000.0,,1,2025-07-29 18:13:07.673,2025,7
8376,Lowplat,21.0,Others - S&D,Lowplat,21.0,Prescription Pads - S&D,700000.0,,1,2025-07-29 17:03:51.407,2025,7
8375,Lowplat,21.0,Others - S&D,Lowplat,21.0,Social / Cultural / Educational Program  - S&D,700000.0,,1,2025-07-29 15:29:41.423,2025,7
8374,Xilica,53.0,Others - S&D,Xilica,53.0,Equipments - S&D,590900.0,,1,2025-07-29 13:03:17.593,2025,7
8373,Evofix Cap,57.0,Giveaways - S&D,Evofix Cap,57.0,Prescription Pads - S&D,300000.0,,1,2025-07-29 10:19:24.980,2025,7
8372,ANPLAG,104.0,Seminars / Symposium / Video Shows - S&D,ANPLAG,104.0,Prescription Pads - S&D,600000.0,,1,2025-07-29 10:15:22.040,2025,7
8371,Erlina Plus XR,242.0,Folders - S&D,Erlina Plus XR,242.0,Screening - S&D,150000.0,,1,2025-07-28 16:19:00.303,2025,7
8370,Inosita Plus,142.0,Prescription Pads - S&D,Inosita Plus,142.0,Screening - S&D,300000.0,,1,2025-07-28 15:41:41.890,2025,7
8369,Xplended 5-10,156.0,Screening - S&D,Xplended 5-10,156.0,Social / Cultural / Educational Program  - S&D,1200000.0,,1,2025-07-28 14:55:13.103,2025,7
8368,Xcept,39.0,Renovation Wards - S&D,Xcept,39.0,Social / Cultural / Educational Program  - S&D,1200000.0,budget movement request due to negative balance,1,2025-07-28 14:49:05.203,2025,7
8367,Estar 5,215.0,Others - S&D,Estar 5,215.0,Screening - S&D,200000.0,,1,2025-07-28 11:54:44.093,2025,7
8366,Onita,27.0,Others - S&D,Onita,27.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2025-07-28 11:43:16.007,2025,7
8365,Onita,27.0,Others - S&D,Onita,27.0,Equipments - S&D,300000.0,,1,2025-07-28 11:41:08.613,2025,7
8364,FEMOVA,112.0,Giveaways - S&D,FEMOVA,112.0,Equipments - S&D,500000.0,,1,2025-07-28 11:33:14.730,2025,7
8363,BYVAS,102.0,Renovation Wards - S&D,BYVAS,102.0,Prescription Pads - S&D,600000.0,,1,2025-07-28 11:10:33.497,2025,7
8362,BYVAS,102.0,Renovation Wards - S&D,BYVAS,102.0,Equipments - S&D,600000.0,,1,2025-07-28 11:10:15.070,2025,7
8361,BYVAS,102.0,Renovation Wards - S&D,BYVAS,102.0,Equipments - S&D,800000.0,,1,2025-07-28 11:09:53.673,2025,7
8360,BYVAS,102.0,Renovation Wards - S&D,BYVAS,102.0,Social / Cultural / Educational Program  - S&D,1500000.0,,1,2025-07-28 11:09:39.560,2025,7
8359,Lowplat Plus,22.0,Renovation Wards - S&D,Lowplat Plus,22.0,Screening - S&D,800000.0,,1,2025-07-28 11:09:14.603,2025,7
8358,Lowplat Plus,22.0,Renovation Wards - S&D,Lowplat Plus,22.0,Social / Cultural / Educational Program  - S&D,1000000.0,,1,2025-07-28 11:08:57.413,2025,7
8357,Lowplat Plus,22.0,Giveaways - S&D,Lowplat Plus,22.0,Equipments - S&D,500000.0,,1,2025-07-26 00:17:02.087,2025,7
8356,Avsar Plus,65.0,Folders - S&D,Avsar Plus,65.0,Equipments - S&D,500000.0,,1,2025-07-26 00:14:16.940,2025,7
8355,Avsar,4.0,Folders - S&D,Avsar,4.0,Equipments - S&D,400000.0,,1,2025-07-26 00:13:12.597,2025,7
8354,Xplended 20,41.0,Equipments - S&D,Xplended 20,41.0,Prescription Pads - S&D,100000.0,internal budget transfer,1,2025-07-25 17:01:59.580,2025,7
8353,Erli Plus,164.0,Social / Cultural / Educational Program  - S&D,Erli Plus,164.0,Screening - S&D,500000.0,,1,2025-07-25 16:36:49.573,2025,7
8352,Erli Plus,164.0,Seminars / Symposium / Video Shows - S&D,Erli Plus,164.0,Equipments - S&D,600000.0,,1,2025-07-25 16:26:38.647,2025,7
8351,K1000,131.0,Others - S&D,K1000,131.0,Equipments - S&D,1000000.0,,1,2025-07-25 12:02:13.057,2025,7
8350,Revolic,108.0,Social / Cultural / Educational Program  - S&D,Revolic,108.0,Equipments - S&D,300000.0,,1,2025-07-25 11:43:38.510,2025,7
8349,Redexa,153.0,Giveaways - S&D,Redexa,153.0,Equipments - S&D,300000.0,,1,2025-07-25 11:43:07.267,2025,7
8348,Adfolic,2.0,Others - S&D,Adfolic,2.0,Social / Cultural / Educational Program  - S&D,50000.0,,1,2025-07-25 11:31:20.570,2025,7
8347,Gouric,15.0,Seminars / Symposium / Video Shows - S&D,Gouric,15.0,Equipments - S&D,800000.0,,1,2025-07-25 10:10:37.667,2025,7
8346,FEMOVA,112.0,Folders - S&D,FEMOVA,112.0,Prescription Pads - S&D,500000.0,,1,2025-07-25 09:45:06.093,2025,7
8345,Xplended 5-10,156.0,Others - S&D,Xplended 5-10,156.0,Prescription Pads - S&D,800000.0,,1,2025-07-25 00:30:53.610,2025,7
8344,Dapwiz,150.0,Giveaways - S&D,Dapwiz,150.0,Social / Cultural / Educational Program  - S&D,200000.0,,1,2025-07-24 05:10:38.433,2025,7
8343,Lowplat Plus,22.0,Equipments - S&D,Lowplat Plus,22.0,Prescription Pads - S&D,320000.0,,1,2025-07-24 05:10:08.223,2025,7
8342,BYVAS,102.0,Equipments - S&D,BYVAS,102.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2025-07-24 04:19:22.263,2025,7
8341,BYVAS,102.0,Equipments - S&D,BYVAS,102.0,Social / Cultural / Educational Program  - S&D,1200000.0,,1,2025-07-24 04:16:58.737,2025,7
8340,Vible,186.0,Renovation Wards - S&D,Vible,186.0,Screening - S&D,200000.0,,1,2025-07-23 13:31:16.820,2025,7
8339,K1000,131.0,Others - S&D,K1000,131.0,Equipments - S&D,1000000.0,,1,2025-07-23 11:39:48.583,2025,7
8338,K1000,131.0,Others - S&D,K1000,131.0,Prescription Pads - S&D,700000.0,,1,2025-07-23 11:38:35.367,2025,7
8337,Orslim,28.0,Books / Journals / Magazines - S&D,Orslim,28.0,Prescription Pads - S&D,400000.0,,1,2025-07-23 11:29:50.943,2025,7
8336,Orslim,28.0,Others - S&D,Orslim,28.0,Equipments - S&D,600000.0,,1,2025-07-23 11:24:48.410,2025,7
8335,Erli Plus,164.0,Advertisement In Magazine & Others - S&D,Erli Plus,164.0,Equipments - S&D,800000.0,,1,2025-07-23 10:59:35.607,2025,7
8334,Erli Plus,164.0,Seminars / Symposium / Video Shows - S&D,Erli Plus,164.0,Equipments - S&D,100000.0,,1,2025-07-23 10:57:54.560,2025,7
8333,BYVAS,102.0,Renovation Wards - S&D,BYVAS,102.0,Prescription Pads - S&D,700000.0,,1,2025-07-23 10:44:09.187,2025,7
8332,Eglaro Family,174.0,Giveaways - S&D,Eglaro Family,174.0,Equipments - S&D,70000.0,,1,2025-07-23 10:26:07.763,2025,7
8331,Erlina Plus XR,242.0,Equipments - S&D,Erlina Plus XR,242.0,Social / Cultural / Educational Program  - S&D,400000.0,,1,2025-07-23 10:22:18.377,2025,7
8330,Erlina Plus XR,242.0,Equipments - S&D,Erlina Plus XR,242.0,Social / Cultural / Educational Program  - S&D,400000.0,,1,2025-07-22 18:11:33.860,2025,7
8329,Xplended 20,41.0,Equipments - S&D,Xplended 20,41.0,Social / Cultural / Educational Program  - S&D,6000000.0,internal budget transfer,1,2025-07-22 18:07:58.650,2025,7
8328,SACVIN,111.0,Renovation Wards - S&D,SACVIN,111.0,Equipments - S&D,350000.0,,1,2025-07-22 17:32:01.917,2025,7
8327,SACVIN,111.0,Renovation Wards - S&D,SACVIN,111.0,Screening - S&D,1500000.0,,1,2025-07-22 17:17:43.463,2025,7
8326,Avsar Plus,65.0,Others - S&D,Avsar Plus,65.0,Screening - S&D,2000000.0,,1,2025-07-22 16:38:41.250,2025,7
8324,Xcept,39.0,Screening - S&D,ERLI,130.0,Screening - S&D,2400000.0,,1,2025-07-22 16:35:39.833,2025,7
8325,Avsar Plus,65.0,Equipments - S&D,Avsar Plus,65.0,Screening - S&D,3000000.0,,1,2025-07-22 16:34:58.577,2025,7
